,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,review
1245,7.4,0.55,0.19,1.8,0.08199999999999999,15.0,34.0,0.99655,3.49,0.68,10.5,5,"A tightly structured wine marked by apple and peach flavors, but there's a young earthiness that keeps it from being a mere fruit-fest. Lush, creamy and complex, with real density and weight. Lots to like here."
1246,7.4,0.74,0.07,1.7,0.086,15.0,48.0,0.9950200000000001,3.12,0.48,10.0,5,"From one of the good value communes at the northern end of the Côte de Beaune, this Chorey is soft, juicy with strawberry flavors and framed by tannins. The acidity is there, but the effect is of a ripe, easy wine, ready to drink now."
1247,7.4,0.55,0.19,1.8,0.08199999999999999,15.0,34.0,0.99655,3.49,0.68,10.5,5,"An effusive wine, this shows potent, almost sweet aromas and opulent flavors with hints of mint and rosemary. It has a medium body, fine tannins that add nicely to the texture and a lingering finish."
1248,6.9,0.41,0.33,2.2,0.081,22.0,36.0,0.9949,3.41,0.75,11.1,6,"The wine opens with a beautiful amber color and offers nut, dried apricot, honey, resin and orange zest. It has a thick, gritty quality with toasted flavors of roasted chestnut and loads of luscious sweetness."
1249,7.1,0.6,0.01,2.3,0.079,24.0,37.0,0.9951399999999999,3.4,0.61,10.9,6,"A classic Portuguese blend of Touriga Nacional, Tinta Roriz and Touriga Franca, this is a medium-bodied wine with good structure and presence of tannin. Bright fruit flavors of red currant, cherry and strawberry abound on the palate, finishing fresh and clean."
1250,7.1,0.6,0.01,2.3,0.079,24.0,37.0,0.9951399999999999,3.4,0.61,10.9,6,"Dark in color and plushly scented, this shows fruit and earth. Upon opening it remains quite tight and slightly hot in the finish; it needs to be decanted early. As it opens up it begins to show some pretty rose petal/floral aromas; the cherry and cassis fruit is wrapped in licorice and smoke, and the tannins are substantial but ripe and rounded off, with soft, chocolatey finish."
1251,7.5,0.58,0.14,2.2,0.077,27.0,60.0,0.9963,3.28,0.59,9.8,5,"The sweetness gauge on the back label indicates this as medium dry, and at 3.2% residual sugar, there is more than a hint of sweetness. It's all in fine balance, full flavored, fruity and round. A mix of peaches, apricots and Mandarin oranges makes this an interesting Riesling with some complexity."
1252,7.1,0.72,0.0,1.8,0.12300000000000001,6.0,14.0,0.9962700000000001,3.45,0.58,9.8,5,"Though 28 g/L of residual sugar is indicated, this lushly fruity and thoroughly delicious wine does not seem at all sweet, and just barely off dry. Peaches and pears combine in a lightly spicy but intensely flavorful wine with a myriad of food pairing possibilities, notably Thai noodle dishes, or poultry with a fruit sauce."
1253,7.9,0.66,0.0,1.4,0.096,6.0,13.0,0.99569,3.43,0.58,9.5,5,"This opens with aromas of sour cherry and red raspberry. In the mouth, there are pleasant flavors of tart cherry and red raspberry leading up to an astringent yet balanced finish."
1254,7.8,0.7,0.06,1.9,0.079,20.0,35.0,0.9962799999999999,3.4,0.69,10.9,5,"A joint venture between the Renacer winery of Argentina and Chile and Allegrini from the Veneto in Italy. Thus it makes sense that this five-grape blend is done in the Amarone style, with concentrated, dried grapes. Aromas are generous, minty and floral, and the palate is jammy and concentrated. Rich and a little raisiny, just like Amarone. Drink now."
1255,6.1,0.64,0.02,2.4,0.069,26.0,46.0,0.9935799999999999,3.47,0.45,11.0,5,"A terrific auslese, sweet but balanced near perfectly by lime-like acids. It's stony yet honeyed, concentrated yet somehow light on its feet. Then it's bright, fresh and full of juicy citrus fruit on the finish."
1256,7.5,0.59,0.22,1.8,0.08199999999999999,43.0,60.0,0.9949899999999999,3.1,0.42,9.2,5,"Occasio continues to build its case for being a winery to watch out of the Livermore Valley, releasing this lively, raspberry and honeycomb rosé made from Pinot Noir grapes out of its Del Arroyo Vineyard. The Pommard clone fruit was cold soaked in stainless steel, then pressed from the skins and racked again into stainless steel. A rosé with some meat on its bones, it's way more than an aperitif and will stand strongly aside a full range of summer foods."
1257,7.0,0.58,0.28,4.8,0.085,12.0,69.0,0.9963299999999999,3.32,0.7,11.0,6,"This Merlot-based rosé smells cheesy and not all that fruity. Chunky and obtuse on the palate, this tastes of generic citrus and berry fruits. An adequate finish is par for the course."
1258,6.8,0.64,0.0,2.7,0.12300000000000001,15.0,33.0,0.9953799999999999,3.44,0.63,11.3,6,"Here is a bright, very textured wine, with a tangy character bringing out fennel as well as red berry flavors. Crisp and tight, this is a great food rosé."
1259,6.8,0.64,0.0,2.7,0.12300000000000001,15.0,33.0,0.9953799999999999,3.44,0.63,11.3,6,"A fresh, minerally wine, with crisp lemon flavors that are intense, but also offer relatively early drinking. There is soft, round fruit that gives weight, but this is a generally easy wine. Imported by Serge Dore Selections."
1260,8.6,0.635,0.68,1.8,0.40299999999999997,19.0,56.0,0.9963200000000001,3.02,1.15,9.3,5,"Soft, simple and on the sweet side, with candied flavors of cherries, raspberries and chocolate. Drink this everyday wine with easy fare."
1261,6.3,1.02,0.0,2.0,0.083,17.0,24.0,0.9943700000000001,3.59,0.55,11.2,4,"This pretty wine showcases aromas of yellow flowers and exotic fruit. The bright palate offers honeydew melon, apple and a hint of almond alongside crisp acidity that leaves a quenching finish."
1262,9.8,0.45,0.38,2.5,0.081,34.0,66.0,0.99726,3.15,0.58,9.8,5,"This is sharper and more rustic than most other expensive Rutherford Cabernets, with a cut of citrusy acidity that dominates the cherry and herb flavors. While it's tough and hard to appreciate now, you never know if these aggressive young wines will develop with time. This one doesn't seem like it will benefit, so drink up."
1263,8.2,0.78,0.0,2.2,0.08900000000000001,13.0,26.0,0.9978,3.37,0.46,9.6,4,"Named for the Sentinel Gap, a nearby landmark, this is the top wine from Milbrandt. Supple and complex, it shows a sensuous mix of fruits, ranging from mixed berries into black cherries, plums and cassis. The barrel notes of coffee and toast are carefully worked, and the tannins polished and sleek. A wine that may be savored immediately, or cellared for up to 10 years."
1264,8.5,0.37,0.32,1.8,0.066,26.0,51.0,0.99456,3.38,0.72,11.8,6,"Zesty aromas of fresh lemon and tangerine peel add vibrancy to this brisk, dry Riesling. It's elegant and fruity, and it offers loads of crisp green-apple and pear flavors that are accented by dusty minerality. A hint of lime-skin astringency surfaces on the finish."
1265,7.2,0.57,0.05,2.3,0.081,16.0,36.0,0.99564,3.38,0.6,10.3,6,"There's a dark, savory quality to this richly concentrated wine that is reminiscent of aromas of air-dried beef or spicy bresaola. You'll also get ripe fruit and blackberry jam and there's a textured, gritty quality to the firm but ripe tannins."
1266,7.2,0.57,0.05,2.3,0.081,16.0,36.0,0.99564,3.38,0.6,10.3,6,"A deep, lush nose of honey, marmalade and lemon leads into fresh, bright fruit and acid undertones melded with luscious honey, orange peel and quince. A lingering finish spun with spice adds to the complex, elegant nature. Pair with cheeses, foie gras."
1267,10.4,0.43,0.5,2.3,0.068,13.0,19.0,0.996,3.1,0.87,11.4,6,"Very fresh fruit, somewhat stalky, with tannins that show a ripe character over good spice. The flavors of berry fruits and figs are easy, soft, finishing with attractive acidity."
1268,6.9,0.41,0.31,2.0,0.079,21.0,51.0,0.9966799999999999,3.47,0.55,9.5,6,"A delicate floral nose leads with this native Hungarian variety, followed by flavors which are clean, crisp and citric--perhaps a touch limey for some tastes. Overall, the wine is balanced and the finish dry. Affordable and food-friendly. Imported by MHW Ltd."
1269,5.5,0.49,0.03,1.8,0.044000000000000004,28.0,87.0,0.9908,3.5,0.82,14.0,8,"Hot and scoury in texture, with a high alcohol burn in the finish. But the blackberry, blueberry, mocha, pepper and cedar flavors are pleasant."
1270,5.0,0.38,0.01,1.6,0.048,26.0,60.0,0.9908399999999999,3.7,0.75,14.0,6,"Light Pinot Noir, with crisp raspberry flavors. The very fruity wine has an edge of bitterness to go with the acidity."
1271,7.3,0.44,0.2,1.6,0.049,24.0,64.0,0.9935,3.38,0.57,11.7,6,"Firm tannins give this wine great structure. In a good sense, it has an old-fashioned leathery feel to it, very firm, dry, the fruit showing richness while already pointing towards maturity."
1272,5.9,0.46,0.0,1.9,0.077,25.0,44.0,0.99385,3.5,0.53,11.2,5,"Subtle and restrained, drawn in a more oxidative, less overtly fruity style. The palate is broad and unfocused but shows good depth of flavor and an intriguing thread of apricot. Ends with a nutty, almond note. Drink up."
1273,7.5,0.58,0.2,2.0,0.073,34.0,44.0,0.9949399999999999,3.1,0.43,9.3,5,"This ripe and creamy wine is full of great flinty and green fruit flavors. It is a pure, fresh expression of the chalk soil Sauvignon, with its crisp aftertaste."
1274,7.8,0.58,0.13,2.1,0.102,17.0,36.0,0.9944,3.24,0.53,11.2,6,"Very ripe and exuberant, with powerful blackberry, currant, cassis, mineral and cedar flavors. But it's also tough and hard in tannins, and not showing well now. Needs time. Best after 2010."
1275,8.0,0.715,0.22,2.3,0.075,13.0,81.0,0.9968799999999999,3.24,0.54,9.5,6,"Impressively dense, dark flavored wine, very rich and quite extracted. But it still keeps the elegance and some of the freshness of 2004, and there is plenty of blackberry flavor to push the wine along. Heavier than many 2004s, it still shows that great acidity."
1276,8.5,0.4,0.4,6.3,0.05,3.0,10.0,0.99566,3.28,0.56,12.0,4,"Richness and rusticity ride side by side in this Pinot Noir. It has enormously ripe raspberry, cherry and persimmon flavors, with a balanced jacket of oak and crisp acidity. On the other hand, the tannins are edgy, giving the wine a jagged feeling. The wine will age for many years, without gaining complexity."
1277,7.0,0.69,0.0,1.9,0.114,3.0,10.0,0.99636,3.35,0.6,9.7,6,"Cabernet Sauvignon is blessed with 9% Merlot, coming together in a seamlessly rich wine intense in dark chocolate, coconut and vanilla. Soft, the tannins are integrated and the juiciness of the fruit concentrated, finishing with more of that rich taste of chocolate."
1278,8.0,0.715,0.22,2.3,0.075,13.0,81.0,0.9968799999999999,3.24,0.54,9.5,6,"The nose of this wine is brimming with dark fruit, spice and toasted-oak fragrances. The palate shows oaky notes of coffee and toast, with soft plum and pepper undertones. It's straightforward, with a drying, tannic finish."
1279,9.8,0.3,0.39,1.7,0.062,3.0,9.0,0.9948,3.14,0.57,11.5,7,"Fresh, concentrated and with a fine Chenin Blanc structure and firm style, this shows plenty of almonds, pears and red apples. The aftertaste has a great lift of acidity."
1280,7.1,0.46,0.2,1.9,0.077,28.0,54.0,0.9956,3.37,0.64,10.4,6,"Paying homage to his birthplace of South Africa, winemaker Riaan Rossouw has crafted a Pinotage with explosive notes of spiced rose petal, charred sugar, coffee and dark fruit. The flavors are equally expressive, with juicy acidity that lends this medium- to full-bodied effort a salient succulence."
1281,7.1,0.46,0.2,1.9,0.077,28.0,54.0,0.9956,3.37,0.64,10.4,6,"There's always been debate over which international varieties blend best with Nero d'Avola and this wine proves that Cabernet Sauvignon makes an ideal partner. Earth and toasty with plum and prune, tobacco and dusty mineral tones, this is a spicy wine with tight tannins that drinks beautifully now. Imported by William Grant & Sons, Inc."
1282,7.9,0.765,0.0,2.0,0.084,9.0,22.0,0.9961899999999999,3.33,0.68,10.9,6,"Rather tough and astringent now, with crunchy, dry tannins and acidity dominating. These are very fine vineyards but the vintage was so-so. With its core of cherries, red currants and cola, it could develop over the next six years."
1283,8.7,0.63,0.28,2.7,0.096,17.0,69.0,0.99734,3.26,0.63,10.2,6,This single-vineyard wine offers wild blueberry with vanilla and herb accents. It's full bodied and high-octane in feel with the flavors running straight down the fairway.
1284,7.0,0.42,0.19,2.3,0.071,18.0,36.0,0.9947600000000001,3.39,0.56,10.9,5,"Some unripe vegetal flavors mar this blend of Zinfandel, Syrah and Petite Sirah. It's softly tannic, and what fruit there is suggests sweetened cherry pie."
1285,11.3,0.37,0.5,1.8,0.09,20.0,47.0,0.99734,3.15,0.57,10.5,5,"A light, dry style of Riesling—clean and refreshing—with simple green apple and citrus flavors. It's leaner and more linear than most Marlborough Rieslings, making it a solid bet with raw shellfish."
1286,7.1,0.16,0.44,2.5,0.068,17.0,31.0,0.9932799999999999,3.35,0.54,12.4,6,"This is soft, dry and a little heavy. They must have kept yields really low, because the cherry and raspberry fruit is really concentrated and liqueur-like. Plenty of toasty new oak adds to the impression of opulence."
1287,8.0,0.6,0.08,2.6,0.055999999999999994,3.0,7.0,0.9928600000000001,3.22,0.37,13.0,5,"A recommended Chardonnay that's a step or two up from this country's norm. Vanilla, toast and apple aromas set the stage for lively apple, peach and melon flavors. Honey and toast work the finish, and overall it blends tropical power and sweetness with subtleties and some elegance."
1288,7.0,0.6,0.3,4.5,0.068,20.0,110.0,0.9991399999999999,3.3,1.17,10.2,5,"Blackberry, cherry and cedar start this rich, elegant red from Tselepos. On the palate, rounded flavors of cedar, vanilla, black berry and spice are well integrated and juicy. The wine finishes with touches of wood and smoke."
1289,7.0,0.6,0.3,4.5,0.068,20.0,110.0,0.9991399999999999,3.3,1.17,10.2,5,"Has lifted aromas of rasberry and blueberry that turn almost pruny with air. Tree and earth flavors dominate the palate, which tastes a little sour and past its prime. This wine has been much better in other vintages. Tasted twice, with consistent results—could it be two bad bottles? Imported by The Hess Collection."
1290,7.6,0.74,0.0,1.9,0.1,6.0,12.0,0.99521,3.36,0.59,11.0,5,"Jumps out of the chute with baked, earthy, funky aromas that are more savory and spicy than outright fruity. The palate has a good but limited mouthfeel, while the flavors of raspberry are spicy and saucy. Good in a subtle, earthy, nonfruity way."
1291,8.2,0.635,0.1,2.1,0.073,25.0,60.0,0.9963799999999999,3.29,0.75,10.9,6,"The second wine from Château Vignelaure, a vast estate near Aix-en-Provence, this is a textured, ripe wine. It has red fruits but also a great tang of orange and lemon zest that gives it a delicious, refreshing lift."
1292,5.9,0.395,0.13,2.4,0.055999999999999994,14.0,28.0,0.9936200000000001,3.62,0.67,12.4,6,"The nose is all dense blackberries, while the palate is deep, flashy and ripe, with flavors of black cherry and blackberry. If you like big, bold wines, then this one should strike you in a good way; it's saturated and dark, with a touch of vanilla and mocha on the finish. Great balance for such a big wine. Drink now through 2012."
1293,7.5,0.755,0.0,1.9,0.084,6.0,12.0,0.99672,3.34,0.49,9.7,4,"Deep purple in color, and soupy on the nose, with a strong hint of lemon. The palate is almost astringent due to elevated acidity, thus the balance of this Malbec-Cabernet Sauvignon-Bonarda blend is sketchy. Tastes more like grape juice than fine wine, with a hollow, tangy finish."
1294,8.2,0.635,0.1,2.1,0.073,25.0,60.0,0.9963799999999999,3.29,0.75,10.9,6,"Planted on its original rootstock, these Carignano vines produce a broad and wide-reaching wine with good intensity and endurance in the mouth. The aromas, on the other hand, are delicate and precise and focus on small berries and spice."
1295,6.6,0.63,0.0,4.3,0.09300000000000001,51.0,77.5,0.9955799999999999,3.2,0.45,9.5,5,"Made of 60% Merlot, 20% Cabernet Franc, 10% Cabernet Sauvignon and 10% Syrah, this offers heady black currant, plum and clove aromas. The smooth, juicy palate delivers ripe black cherry, tobacco and licorice flavors, with smooth, silky tannins. Enjoy through 2020."
1296,6.6,0.63,0.0,4.3,0.09300000000000001,51.0,77.5,0.9955799999999999,3.2,0.45,9.5,5,"Vigneto La Casuccia is a big, meaty wine that when compared to Castello di Ama's base Chianti Classico offers a bolder, more masculine style. It's a bit overdone in places although 20% Merlot adds loads of structure and intensity."
1297,7.2,0.53,0.14,2.1,0.064,15.0,29.0,0.99323,3.35,0.61,12.1,6,"A little simple, but nicely dry and elegant in the tannins, which are smooth and grippy. Offers good flavors of cherries, mulberries, spices and sweet oak. Drink now."
1298,5.7,0.6,0.0,1.4,0.063,11.0,18.0,0.9919100000000001,3.45,0.56,12.2,6,"A rich, smooth, sweet wine, full of caramel and almonds, with just a hint of acidity. The spirit edge gives the right bite in this mature, rounded, delicious tawny."
1299,7.6,1.58,0.0,2.1,0.13699999999999998,5.0,9.0,0.9947600000000001,3.5,0.4,10.9,3,"Purple and plum in color, this delivers plummy fruit and graphite, or charcoal dust, in the tannins. It's bone dry and straightforward, clean and balanced."
1300,5.2,0.645,0.0,2.15,0.08,15.0,28.0,0.99444,3.78,0.61,12.5,6,"Il Probiolo is a pretty expression of bright berry aromas and subtle background tones of spice, leather and cured meat. It is smooth and silky, with a touch of zesty clove and black pepper on the finish."
1301,6.7,0.86,0.07,2.0,0.1,20.0,57.0,0.99598,3.6,0.74,11.7,6,"Awkward, with sweet, pie-filling cherry and black raspberry flavors that have an edge of raisins, and a sharp finish. Drink now."
1302,9.1,0.37,0.32,2.1,0.064,4.0,15.0,0.9957600000000001,3.3,0.8,11.2,6,"This is the biggest, most tannic and closed of the winery's three new 2007 Syrahs, and also the one most likely to improve in the cellar. It's intense and concentrated in pure blackberry and black cherry fruit, with the pepper, bacon, earth and smoky oak notes you want in a good 100% Syrah. But then, there are those big tannins. Give it a good 4–6 years."
1303,8.0,0.28,0.44,1.8,0.081,28.0,68.0,0.9950100000000001,3.36,0.66,11.2,5,"This is one of the entry-level wines from this producer. It shows the ripe, soft side of Malbec without compromising on the firm structure and mineral edge that is natural to the grape and the appellation. The wine is developing easily and quickly, with bold black fruits and acidity. Drink now."
1304,7.6,0.79,0.21,2.3,0.087,21.0,68.0,0.9955,3.12,0.44,9.2,5,"Somewhat rustic aromas recall soil, ripe black berries with a whiff of farmyard. The simple, straightforward palate delivers juicy black cherry and a hint of baking spices. Pair it with hearty pasta dishes or pizza."
1305,7.5,0.61,0.26,1.9,0.073,24.0,88.0,0.9961200000000001,3.3,0.53,9.8,5,"More than 90% Cabernet Sauvignon, this is a blend of grapes from 10 different vineyards. The wild interplay of such diverse sources works; the wine is maturing nicely, with a rough and tumble mix of pastry fruits, brown sugar, mocha, espresso and dried leaves. It's remarkably flavorful, distinctive and ready to drink now."
1306,9.7,0.69,0.32,2.5,0.08800000000000001,22.0,91.0,0.9979,3.29,0.62,10.1,5,"A rich and developed Chard with notes of toasted brioche, almond skins, lightly baked red apple and orange oil on the nose and mouth. Well balanced with a full but not flabby mouth, moderate acidity and a lingering finish."
1307,6.8,0.68,0.09,3.9,0.068,15.0,29.0,0.99524,3.41,0.52,11.1,4,"A fine blend of the classic Douro grapes gives a complex and dark wine that's firm in tannin but also offers ample fruity richness. The wood aging has started the process of smoothing the tannins, working towards a ripe, full-bodied wine. Drink from 2016."
1308,9.7,0.69,0.32,2.5,0.08800000000000001,22.0,91.0,0.9979,3.29,0.62,10.1,5,"The underlying wine shows real Santa Barbara Chard character of crispness and ripe, juicy fruit, with flavors of pineapples and peaches. But a huge, major flaw is excessive oakiness. All that caramel and butterscotch throws this otherwise likeable wine out of balance."
1309,7.0,0.62,0.1,1.4,0.071,27.0,63.0,0.996,3.28,0.61,9.2,5,"A bit of an outlier for Pinot Noir, with a green, minty streak that cuts right through the cherries and pomegranates. With it comes stimulating acidity, but you have to wonder about the wine's long-term prospects. Drink soon."
1310,7.5,0.61,0.26,1.9,0.073,24.0,88.0,0.9961200000000001,3.3,0.53,9.8,5,"This earthy wine has almost overripe fruit sensations alongside rustic notes that eventually blow off in the glass. The palate shows very ripe plum, black cherry and spice notes. Drink soon."
1311,6.5,0.51,0.15,3.0,0.064,12.0,27.0,0.9929,3.33,0.59,12.8,6,"Dark, baking chocolate aromas are wrapped into thrilling cassis and black cherry fruit. The chocolate flavors run right through the core of the wine and into the tannins, smooth and supple. Still tight and dappled with peppery herb, this is a wine to cellar."
1312,8.0,1.18,0.21,1.9,0.083,14.0,41.0,0.9953200000000001,3.34,0.47,10.5,5,"Offering one of the more creative gimmicks yet, this bottle comes with a small pencil to decorate the mostly blank front label. The wine inside conveys aromas of lemon rinds, light peach and salt that give way to flavors of pineapple, apple blossom, yellow pears, sea salt and appropriate tanginess."
1313,7.0,0.36,0.21,2.3,0.086,20.0,65.0,0.9955799999999999,3.4,0.54,10.1,6,"Good for Cinnabar for holding this Cab back a while, to let it develop in the bottle. Although it's still pretty tannic, it has entered its drinkability window. Dry and full-bodied, it shows classic flavors of black currants and smoky cedar, with a long, impressive finish."
1314,7.0,0.36,0.21,2.4,0.086,24.0,69.0,0.99556,3.4,0.53,10.1,6,"A blend of 70% Barbera and 30% Merlot, this wine shows a deep rose color. Aromas of peach and soft rose petal continue on the palate, along with flavors of clove and cranberry. The wine offers the flavor and tannins of a full-bodied red along with the crisp, refreshing notes of an easy-drinking white."
1315,7.5,0.63,0.27,2.0,0.083,17.0,91.0,0.99616,3.26,0.58,9.8,6,"Gold in color, this wine blossoms with aromas of petrol, lychee,  spice and vanilla, followed by flavors of the same. Sheldrake Point, on the west side of Cayuga Lake, has been making a name for itself in New York Riesling, showing with this mostly-dry wine how a couple of years can add complexity and a rich mouthfeel."
1316,5.4,0.74,0.0,1.2,0.040999999999999995,16.0,46.0,0.9925799999999999,4.01,0.59,12.5,6,"This has superb structure and massive flavors of sweet blackberry jam, black currants, dark chocolate and smoky oak. It shows the depth and concentration of the notable Stagecoach Vineyard, and it should easily hold and develop in the bottle over the next 10 years."
1317,9.9,0.44,0.46,2.2,0.091,10.0,41.0,0.9963799999999999,3.18,0.69,11.9,6,"You sure can taste the sunny, fruity extract in this wine. It's massive in black cherry liqueur, cassis and mocha-choca flavors. It's also very soft, with a long, almost sweet finish."
1318,7.5,0.63,0.27,2.0,0.083,17.0,91.0,0.99616,3.26,0.58,9.8,6,"A rich, balanced and lovely Sauvignon Blanc. Fermented in stainless steel tanks, it's clean and crisp, with vibrant flavors of lemons, limes, vanilla, honeysuckle and spice. Sur lies aging adds a desirable texture of cream."
1319,9.1,0.76,0.68,1.7,0.414,18.0,64.0,0.9965200000000001,2.9,1.33,9.1,6,"A deliciously ripe wine, all structure, intense black plum fruits, and sweet licorice and tar flavors. Bringing all these great flavors together are the fresh edge, the tannins and the dense fruits."
1320,9.7,0.66,0.34,2.6,0.094,12.0,88.0,0.9979600000000001,3.26,0.66,10.1,5,"A soft, rather clumsy wine. Despite some rich, ripe cherry jam and spice flavors, it's too sweet and melted."
1321,5.0,0.74,0.0,1.2,0.040999999999999995,16.0,46.0,0.9925799999999999,4.01,0.59,12.5,6,"A wine so well crafted, with such a fine tannic structure, that all it's missing is the richness of fruit to earn a higher score. Opens with earthy aromas that suggest dried hay, sage and dust, although if you really swirl, you'll find underlying traces of cherries. Tastes fruitier than it smells. There's a delicate deliciousness, but it's a wine for the near term."
1322,9.1,0.34,0.42,1.8,0.057999999999999996,9.0,18.0,0.99392,3.18,0.55,11.4,5,"Bright fruit aromas such as wild berry, red apple, white almond and blueberry come to the foreground. This is a still wine but there's a touch of tonic foaminess in the mouth that is followed by a long array of simple fruit nuances."
1323,9.1,0.36,0.39,1.8,0.06,21.0,55.0,0.99495,3.18,0.82,11.0,7,"This vintage of Cygnus (a blend of Nero d'Avola and Cabernet Sauvignon from one of Sicily's most quality-minded producers) offers intense aromas of sage, bell pepper and blackberry. The mouthfeel is dense and dark and the wine ends with a final blast of curry and earth."
1324,6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,6,"This is a delicately crafted, small production wine that's attractively priced and delivers subtle rose petal, strawberry, cranberry and mint flavors. Bright and persistent on the palate, it's a good bottle for midweek or to stock up on for a crowd."
1325,6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,6,Attractive fresh raspberry fruit and a touch of acidity mark this bright clean wine.
1326,6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,6,"A rich, lushly textured wine made from 100% Marsanne that's barrel fermented, but with the malolactic fermentation blocked. Notes of oranges and apricots lead the way, with an appealing hint of almond. Easy to drink."
1327,6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,6,"Dry and smoothly tannic, this wine is packed with complex blackberry-pie, currant, anise, herb and cedar flavors. This is nearly as good as the winery's more costly Walking Tree Vineyard Block Collection Cabernet, but it's just a little less concentrated."
1328,6.5,0.52,0.11,1.8,0.073,13.0,38.0,0.9955,3.34,0.52,9.3,5,"Intended as an accessible start to the Yao portfolio, this blend of Cabernet Sauvignon, Cabernet Franc, Petit Verdot and Merlot packs a mouthful of juicy cassis and blackberry layered with tobacco and tightly woven tannin."
1329,7.4,0.6,0.26,2.1,0.083,17.0,91.0,0.99616,3.29,0.56,9.8,6,"This powerful blend of 23% Malbec, 20% Carmenere, 20% Cabernet Franc, 16% Cabernet Sauvignon, 14% Merlot and 7% Petite Verdot delivers layered aromas of olallieberry, grape candy, sage, anise and lava rocks. Purple fruits dominate the palate, with complexity provided by creosote and violets, along with ample tannins and acidity."
1330,7.4,0.6,0.26,2.1,0.083,17.0,91.0,0.99616,3.29,0.56,9.8,6,"Soft and sweet in raspberries, cherries and anise liqueur, like a coffeehouse drink, sprinkled with brown sugar and cinnamon."
1331,7.8,0.87,0.26,3.8,0.107,31.0,67.0,0.9966799999999999,3.26,0.46,9.2,5,"This is a finely perfumed wine, rich in both structure and ripe fruits. It is smoothly textured, a full-bodied wine that has dark cherry flavors as well as a balanced layer of acidity. The wine is still young, juicy and will develop further, so drink from 2017."
1332,8.4,0.39,0.1,1.7,0.075,6.0,25.0,0.9958100000000001,3.09,0.43,9.7,6,"This is essentially a mirror image of the 2004 Donedei Merlot. It brings the same dark, smoky, espresso-loaded scents and flavors, but it is sleeker, the acid more apparent (though actually a bit lower) and the tannins left to hang in the finish. This is a fine companion to the Merlot, but needs a juicy steak or rich sauce to cut the tannins."
1333,9.1,0.775,0.22,2.2,0.079,12.0,48.0,0.9976,3.18,0.51,9.6,5,"This initially tastes like young fruit, herbal, with a lot of stem and flower flavors, but with some heat at 16% alcohol. Nonetheless it's delicious, compact, enormously fruity, focused and flat out amazing. A perfect mix of flesh, fruit, earth, and typicity from this unique vineyard."
1334,7.2,0.835,0.0,2.0,0.166,4.0,11.0,0.99608,3.39,0.52,10.0,5,"Almost jolting in how the nose differs from the competition. Here, you get an early blast of rhubarb and wet dog along with herbal strawberry. Never does the wine shed that herbal character, so at all points there's a touch of tobacco, bell pepper and bramble."
1335,6.6,0.58,0.02,2.4,0.069,19.0,40.0,0.99387,3.38,0.66,12.6,6,"A firm, powerful wine, its tannins still very dominant. Acidity is a factor, along with deep red-plum fruit. Some sweetness will develop in the next several years, although this concentrated and complex wine will also have a solid core of dry, structured tannin. Age for at least five years."
1336,6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.9944799999999999,3.36,0.45,9.5,5,"A very pretty nose of fresh flowers, citrus and creamy toast leads into a balanced, rich Chardonnay-like character on the palate. Minerally, clean, fresh but serious, this wine is food-friendly and elegant. Imported by GBW, LLC."
1337,6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.9944799999999999,3.36,0.45,9.5,5,"Shows the fine varietal characteristics of dryness, silkiness and fruitiness you want in a nice Russian River Pinot, with suggestions of cherries, currants, root beer and smoky oak. There's also a streak of wintergreen tartness that seems to limit the cellar-worthiness. Best now and through 2010."
1338,6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.9944799999999999,3.36,0.45,9.5,5,"There's a lot of Chard character here, in the flavors of peaches, pears, Asian spices, buttery toast and cream. A large proportion of the grapes came from Monterey, which also helps explain the crispness."
1339,7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.9953799999999999,3.36,0.54,10.5,6,"Right now the aromas are a bit tight—even steely—with just modest hints of apple and lime, but the fruit comes to the fore on the palate, exploding with baked apple and spice flavors, balanced by zippy acids. Best from 2011–2015."
1340,7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.9953799999999999,3.36,0.54,10.5,6,"This Barolo from the Cannubi vineyard opens with a delicate aromatic embroidery of vanilla, forest berry, cola, spice and licorice. The texture here is tight, fine and very silky and those characteristic Nebbiolo flavors last a long time on the finish. You could save this wine five to 10 more years and pair it with slow-cooked duck confit."
1341,7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.9953799999999999,3.36,0.54,10.5,6,"Acidic and gritty. Despite some good raspberry-cherry flavors and sweet oak, this Pinot is hard to like, lacking richness and opulence. Drink now."
